"miRNA","mRNA","correlation"
"hsa-mir-410","ENSG00000143196",0.417512640849922
"hsa-mir-410","ENSG00000133466",0.417497884481969
"hsa-let-7c","ENSG00000167779",0.41747694015259
"hsa-mir-204","ENSG00000163687",0.41744402985238
"hsa-mir-654","ENSG00000133466",0.417438231948936
"hsa-mir-99a","ENSG00000154330",0.417430100163973
"hsa-mir-30a","ENSG00000148773",-0.417355437238175
"hsa-mir-934","ENSG00000147889",0.417335455688604
"hsa-mir-150","ENSG00000169245",0.417299865417569
"hsa-mir-99a","ENSG00000197769",0.417297845269333
"hsa-mir-577","ENSG00000254290",-0.417271717762481
"hsa-mir-99a","ENSG00000119771",0.417238636740418
"hsa-mir-150","ENSG00000156298",0.417138808115462
"hsa-mir-100","ENSG00000177098",0.417085154416597
"hsa-mir-934","ENSG00000254290",-0.417042871250836
"hsa-mir-30a","ENSG00000112984",-0.417028950325522
"hsa-let-7c","ENSG00000122877",0.416988605262141
"hsa-mir-99a","ENSG00000240583",0.416976746494968
"hsa-mir-204","ENSG00000203727",0.416957193983574
"hsa-mir-135b","ENSG00000205325",0.416800562419922
"hsa-mir-100","ENSG00000275152",0.416753314187373
"hsa-mir-99a","ENSG00000168490",0.416659741203254
"hsa-mir-143","ENSG00000149451",0.416561233469975
"hsa-mir-934","ENSG00000176058",-0.416540831998355
"hsa-mir-934","ENSG00000232528",0.416538031544688
"hsa-mir-204","ENSG00000182916",0.416532044091518
"hsa-mir-577","ENSG00000236311",0.416502537718798
"hsa-mir-758","ENSG00000184347",0.416436684050789
"hsa-mir-889","ENSG00000130176",0.416427387314982
"hsa-mir-577","ENSG00000173894",0.416415623237549
"hsa-mir-889","ENSG00000234456",0.416403637056693
"hsa-mir-190b","ENSG00000140534",-0.41638808534355
"hsa-mir-519a-1","ENSG00000173237",0.416316189464195
"hsa-mir-135b","ENSG00000175985",-0.416290702646762
"hsa-mir-190b","ENSG00000255774",0.416260393036341
"hsa-mir-379","ENSG00000154175",0.416153528051932
"hsa-mir-150","ENSG00000138684",0.416152281562529
"hsa-mir-411","ENSG00000128918",0.416137548811106
"hsa-mir-204","ENSG00000177363",0.41612963031301
"hsa-mir-758","ENSG00000126218",0.416115034431721
"hsa-mir-139","ENSG00000079435",0.41611292303296
"hsa-mir-379","ENSG00000213088",0.416086506841084
"hsa-mir-337","ENSG00000163145",0.416065320998868
"hsa-let-7c","ENSG00000125869",0.416048155363204
"hsa-mir-125b-2","ENSG00000105971",0.416007246978569
"hsa-mir-381","ENSG00000186642",0.415985568205057
"hsa-mir-9-1","ENSG00000168350",-0.415962337905536
"hsa-mir-379","ENSG00000261625",0.415961667197832
"hsa-mir-150","ENSG00000165092",0.415927662049757
"hsa-mir-139","ENSG00000010319",0.415918052553701
"hsa-mir-125b-2","ENSG00000154263",0.415898539914107
"hsa-mir-5683","ENSG00000147113",0.415868280941817
"hsa-mir-934","ENSG00000115507",0.415840189008149
"hsa-let-7c","ENSG00000157152",0.415821929160813
"hsa-mir-135b","ENSG00000125508",-0.415749033932126
"hsa-mir-654","ENSG00000169744",0.415734800950206
"hsa-mir-9-3","ENSG00000168350",-0.415713706941316
"hsa-mir-381","ENSG00000165124",0.415609053862347
"hsa-mir-30a","ENSG00000126787",-0.415595327868789
"hsa-mir-9-2","ENSG00000168350",-0.415585146387322
"hsa-mir-100","ENSG00000105894",0.415570301408766
"hsa-mir-190b","ENSG00000280119",0.415553031077074
"hsa-mir-99a","ENSG00000102010",0.415552845505835
"hsa-mir-577","ENSG00000264425",0.415462016282321
"hsa-mir-577","ENSG00000153820",0.415433285746965
"hsa-mir-210","ENSG00000007314",-0.415423896184289
"hsa-mir-100","ENSG00000172458",0.415384725177427
"hsa-mir-379","ENSG00000106511",0.415367061139535
"hsa-mir-410","ENSG00000277494",0.415278832772355
"hsa-mir-410","ENSG00000130176",0.415185716059127
"hsa-mir-577","ENSG00000196550",0.415149727760827
"hsa-mir-654","ENSG00000164330",0.415058450990311
"hsa-mir-577","ENSG00000233682",0.415037647145218
"hsa-mir-379","ENSG00000231246",0.415029247401325
"hsa-mir-139","ENSG00000166960",0.414957414849968
"hsa-mir-934","ENSG00000102287",0.414894132806522
"hsa-mir-100","ENSG00000005102",0.414887923764752
"hsa-mir-190b","ENSG00000167968",0.414877286495437
"hsa-mir-100","ENSG00000154175",0.414863458300973
"hsa-mir-30a","ENSG00000134690",-0.414859640558864
"hsa-mir-379","ENSG00000180139",0.414855073763028
"hsa-mir-190b","ENSG00000164045",-0.414713495499007
"hsa-mir-125b-2","ENSG00000163431",0.41471001241354
"hsa-mir-577","ENSG00000245526",0.414688621503878
"hsa-mir-5683","ENSG00000275152",0.414617245511626
"hsa-mir-190b","ENSG00000231768",-0.414608635232767
"hsa-mir-411","ENSG00000126218",0.414520670671346
"hsa-mir-224","ENSG00000204385",-0.414502396860743
"hsa-mir-210","ENSG00000136160",-0.41449187243407
"hsa-mir-99a","ENSG00000111404",0.414424141696086
"hsa-mir-139","ENSG00000105974",0.414364947325917
"hsa-mir-577","ENSG00000285294",0.414342573050313
"hsa-mir-519a-1","ENSG00000136928",0.414290404426482
"hsa-mir-139","ENSG00000168490",0.414213786419895
"hsa-mir-125b-1","ENSG00000163431",0.414177012668462
"hsa-mir-190b","ENSG00000175985",0.414144176200126
"hsa-mir-758","ENSG00000249669",0.414114290848795
"hsa-mir-432","ENSG00000164330",0.414097477195545
"hsa-mir-139","ENSG00000174697",0.414025683310039
"hsa-mir-99a","ENSG00000165072",0.414009879624668
"hsa-mir-577","ENSG00000101222",-0.414007393591646
"hsa-mir-100","ENSG00000154258",0.414007348525664
"hsa-mir-139","ENSG00000164946",0.413993001008875
"hsa-mir-210","ENSG00000004799",-0.413984070025973
"hsa-mir-577","ENSG00000267272",0.413971493378346
"hsa-mir-654","ENSG00000125869",0.413838377140549
"hsa-mir-934","ENSG00000101210",-0.413820604706966
"hsa-mir-190b","ENSG00000260710",0.413730346736538
"hsa-mir-100","ENSG00000187800",0.413729509057272
"hsa-mir-125b-1","ENSG00000130176",0.413682331256801
"hsa-mir-934","ENSG00000216588",0.413671962304038
"hsa-mir-100","ENSG00000120738",0.413649089838984
"hsa-mir-9-2","ENSG00000128564",0.413617308079135
"hsa-mir-135b","ENSG00000141294",-0.413609425106129
"hsa-mir-139","ENSG00000262097",0.413584079170645
"hsa-mir-577","ENSG00000157111",0.413562510933251
"hsa-mir-337","ENSG00000113578",0.413503651485067
"hsa-mir-204","ENSG00000183378",0.413472577161325
"hsa-mir-9-3","ENSG00000128564",0.413471161741898
"hsa-mir-411","ENSG00000144642",0.413450883824209
"hsa-mir-654","ENSG00000127920",0.41341106968789
"hsa-mir-577","ENSG00000261616",0.413375553200253
"hsa-mir-210","ENSG00000280339",-0.413283622716341
"hsa-mir-204","ENSG00000170989",0.413278551439635
"hsa-mir-758","ENSG00000101463",0.413262716349852
"hsa-mir-139","ENSG00000128016",0.41325418911162
"hsa-mir-125b-2","ENSG00000130176",0.413224270838505
"hsa-mir-30a","ENSG00000165304",-0.413155530504465
"hsa-mir-125b-2","ENSG00000105974",0.413129291266982
"hsa-mir-99a","ENSG00000122877",0.413118971826791
"hsa-mir-9-1","ENSG00000128564",0.413102342471743
"hsa-mir-210","ENSG00000168874",-0.4130959273933
"hsa-mir-1-1","ENSG00000112214",0.41308522166365
"hsa-mir-223","ENSG00000165507",0.413084014755346
"hsa-mir-125b-1","ENSG00000154263",0.412977154665447
"hsa-mir-577","ENSG00000263893",0.412963445331667
"hsa-mir-99a","ENSG00000106511",0.41293014669374
"hsa-mir-5683","ENSG00000149451",0.412880809944234
"hsa-mir-577","ENSG00000167771",0.412859634059814
"hsa-mir-139","ENSG00000287115",0.412622313487608
"hsa-mir-99a","ENSG00000148180",0.412617420413153
"hsa-mir-125b-1","ENSG00000105971",0.412610936512571
"hsa-mir-577","ENSG00000158458",0.412566995828189
"hsa-mir-139","ENSG00000125740",0.412561518418784
"hsa-let-7c","ENSG00000161649",0.412543071436644
"hsa-mir-204","ENSG00000183722",0.412464492435824
"hsa-mir-379","ENSG00000229847",0.412456394433158
"hsa-mir-379","ENSG00000065618",0.412429003449066
"hsa-mir-432","ENSG00000249669",0.41238125447672
"hsa-mir-758","ENSG00000180139",0.412379778997991
"hsa-mir-100","ENSG00000169291",0.412342042664639
"hsa-mir-190b","ENSG00000188833",0.412251127726271
"hsa-mir-410","ENSG00000149380",0.41224610024986
"hsa-mir-139","ENSG00000154262",0.412215078962124
"hsa-mir-934","ENSG00000105880",0.41213141692688
"hsa-let-7c","ENSG00000116678",0.412103491588421
"hsa-mir-99a","ENSG00000131386",0.412094318953777
"hsa-mir-100","ENSG00000164330",0.411933619007272
"hsa-mir-452","ENSG00000158186",0.411928128629505
"hsa-mir-204","ENSG00000185610",0.411906378158751
"hsa-mir-511","ENSG00000105609",0.411903244785931
"hsa-mir-519a-1","ENSG00000117472",-0.411902930431019
"hsa-mir-934","ENSG00000267795",-0.411890683234836
"hsa-mir-5683","ENSG00000187800",0.411868997827383
"hsa-mir-5683","ENSG00000004776",0.411853976225496
"hsa-let-7c","ENSG00000165349",0.411819722918313
"hsa-mir-410","ENSG00000126895",0.41171342999495
"hsa-mir-519a-1","ENSG00000105173",0.411704138782357
"hsa-mir-204","ENSG00000165197",0.411651609696426
"hsa-mir-410","ENSG00000163431",0.411608551580752
"hsa-mir-135b","ENSG00000103257",0.411602644115525
"hsa-mir-150","ENSG00000231246",0.411594004899607
"hsa-mir-758","ENSG00000182463",0.411578232141537
"hsa-mir-654","ENSG00000189129",0.411532633474125
"hsa-mir-410","ENSG00000213088",0.411206383046057
"hsa-mir-934","ENSG00000084628",-0.411179676242607
"hsa-mir-758","ENSG00000197083",0.411111045700457
"hsa-mir-139","ENSG00000249669",0.411084602512986
"hsa-mir-210","ENSG00000110799",-0.411079668240567
"hsa-let-7c","ENSG00000164007",0.411038714959442
"hsa-mir-100","ENSG00000197083",0.411009430954447
"hsa-mir-30a","ENSG00000065328",-0.411005725795831
"hsa-mir-577","ENSG00000287914",-0.410938331626899
"hsa-mir-190b","ENSG00000188610",-0.410936051932529
"hsa-mir-139","ENSG00000135218",0.410935674338689
"hsa-let-7c","ENSG00000145777",0.410923998302083
"hsa-let-7c","ENSG00000144031",0.410890106472617
"hsa-mir-210","ENSG00000166482",-0.410865337997011
"hsa-mir-5683","ENSG00000225938",0.410838402013175
"hsa-mir-100","ENSG00000153902",0.410814930175626
"hsa-mir-654","ENSG00000108821",0.410795232251792
"hsa-let-7c","ENSG00000165028",0.410758641173265
"hsa-mir-125b-1","ENSG00000105974",0.410694957755303
"hsa-mir-381","ENSG00000148180",0.410625736106401
"hsa-mir-758","ENSG00000141338",0.410588982519474
"hsa-mir-30a","ENSG00000090889",-0.410561099746143
"hsa-mir-139","ENSG00000221818",0.410496859097715
"hsa-mir-150","ENSG00000089692",0.410393443858259
"hsa-let-7c","ENSG00000168079",0.410378408193043
"hsa-mir-758","ENSG00000261742",0.410364017023968
"hsa-mir-135b","ENSG00000147697",0.410358845660198
"hsa-mir-99a","ENSG00000203727",0.4103143838606
"hsa-mir-654","ENSG00000133110",0.410301548981587
"hsa-mir-432","ENSG00000184113",0.410217770667085
"hsa-mir-204","ENSG00000149090",0.410198944460909
"hsa-mir-34c","ENSG00000184113",0.410159309077904
"hsa-mir-758","ENSG00000229847",0.410142244491167
"hsa-mir-5683","ENSG00000126218",0.410123308458294
"hsa-mir-190b","ENSG00000181418",-0.410078129160862
"hsa-mir-1247","ENSG00000085563",0.41006551735969
"hsa-mir-5683","ENSG00000166960",0.409993126692988
"hsa-mir-190b","ENSG00000065328",-0.409957526965967
"hsa-mir-217","ENSG00000241644",0.409918796719062
"hsa-mir-30a","ENSG00000157303",0.409840812428404
"hsa-mir-190b","ENSG00000105880",-0.409815529200308
"hsa-mir-125b-2","ENSG00000103647",0.409800822394263
"hsa-mir-9-1","ENSG00000105613",0.409780971776743
"hsa-mir-9-1","ENSG00000258910",0.409776837777269
"hsa-mir-5683","ENSG00000138722",0.409691811141543
"hsa-mir-5683","ENSG00000078596",0.409621817008919
"hsa-mir-150","ENSG00000280721",0.409585131912069
"hsa-mir-210","ENSG00000131471",-0.409484385810017
"hsa-mir-210","ENSG00000126218",-0.409448769330934
"hsa-mir-411","ENSG00000180660",0.409442975099051
"hsa-mir-381","ENSG00000154258",0.409419364230609
"hsa-mir-758","ENSG00000154262",0.409404989124641
"hsa-mir-184","ENSG00000157613",0.409403645027471
"hsa-mir-99a","ENSG00000159433",0.409362381342966
"hsa-mir-5683","ENSG00000165197",0.409358149681221
"hsa-mir-9-3","ENSG00000258910",0.409268937780996
"hsa-mir-758","ENSG00000163145",0.409248312874199
"hsa-mir-519a-1","ENSG00000026559",0.409241375941087
"hsa-mir-150","ENSG00000225938",0.409235775379978
"hsa-mir-1-1","ENSG00000175084",0.409235027158647
"hsa-mir-889","ENSG00000249669",0.409213455294592
"hsa-mir-150","ENSG00000146477",0.409174303641538
"hsa-mir-30a","ENSG00000101447",-0.409135098020099
"hsa-mir-889","ENSG00000149380",0.409134387301091
"hsa-mir-190b","ENSG00000084628",0.409097839184228
"hsa-mir-432","ENSG00000126218",0.409095954397056
"hsa-mir-381","ENSG00000128016",0.409089988938657
"hsa-mir-204","ENSG00000103647",0.409081437661453
"hsa-mir-223","ENSG00000276409",0.409037305463135
"hsa-mir-934","ENSG00000184661",0.408979862002845
"hsa-mir-1247","ENSG00000241644",0.40893857306371
"hsa-mir-758","ENSG00000105974",0.408933958045316
"hsa-mir-577","ENSG00000111665",0.408887089460144
"hsa-mir-204","ENSG00000187800",0.40879350303229
"hsa-mir-758","ENSG00000164736",0.408732581112597
"hsa-mir-139","ENSG00000227467",0.408724632586549
"hsa-mir-190b","ENSG00000134690",-0.408719604755699
"hsa-mir-9-2","ENSG00000258910",0.408683960583174
"hsa-mir-381","ENSG00000182463",0.408657035804612
"hsa-mir-125b-2","ENSG00000187260",0.408647255642014
"hsa-mir-125b-2","ENSG00000164946",0.408631325362368
"hsa-mir-410","ENSG00000197245",0.408602039239086
"hsa-mir-100","ENSG00000108001",0.408537867310653
"hsa-mir-204","ENSG00000136158",0.408530651524513
"hsa-mir-381","ENSG00000164330",0.408461405575676
"hsa-mir-139","ENSG00000137225",0.408442711167867
"hsa-mir-934","ENSG00000260710",-0.408419861015838
"hsa-mir-150","ENSG00000122121",0.408392130631338
"hsa-mir-519a-1","ENSG00000257271",0.408388641766703
"hsa-mir-135b","ENSG00000125845",0.408383202155541
"hsa-mir-934","ENSG00000170743",-0.408339478512229
"hsa-mir-190b","ENSG00000205325",-0.408336281310777
"hsa-mir-9-3","ENSG00000105613",0.40830425623925
"hsa-mir-99a","ENSG00000123243",0.40830070055846
"hsa-mir-9-2","ENSG00000105613",0.408282642330427
"hsa-let-7c","ENSG00000187800",0.408270176758184
"hsa-mir-30a","ENSG00000165480",-0.408267387935181
"hsa-mir-100","ENSG00000266524",0.408265484380135
"hsa-mir-411","ENSG00000164946",0.408265352943622
"hsa-mir-379","ENSG00000145362",0.408187848234459
"hsa-mir-934","ENSG00000175985",-0.408001506747636
"hsa-mir-483","ENSG00000166482",0.407984596272527
"hsa-mir-934","ENSG00000137090",0.407981845047907
"hsa-mir-337","ENSG00000189129",0.407980445105096
"hsa-mir-100","ENSG00000078596",0.407882448572007
"hsa-mir-432","ENSG00000128918",0.40786820570874
"hsa-mir-210","ENSG00000189129",-0.407867180245825
"hsa-mir-99a","ENSG00000154175",0.407834432345406
"hsa-let-7c","ENSG00000166250",0.407819543166287
"hsa-mir-204","ENSG00000149575",0.407817419571255
"hsa-mir-758","ENSG00000187260",0.407788507782617
"hsa-mir-135b","ENSG00000224559",-0.407762111508811
"hsa-mir-210","ENSG00000135424",-0.407731652437818
"hsa-mir-204","ENSG00000123243",0.407702215014344
"hsa-mir-577","ENSG00000286805",0.407673992121574
"hsa-let-7c","ENSG00000186105",0.407640892613635
"hsa-mir-139","ENSG00000139155",0.40761761451384
"hsa-mir-204","ENSG00000154529",0.407599490167997
"hsa-mir-204","ENSG00000052850",0.407579100730582
"hsa-mir-379","ENSG00000163513",0.40756709426377
"hsa-mir-100","ENSG00000167779",0.407556823042457
"hsa-mir-143","ENSG00000164736",0.407547805558192
"hsa-mir-135b","ENSG00000086570",0.407532548757688
"hsa-mir-100","ENSG00000116194",0.407505615492967
"hsa-mir-1247","ENSG00000234456",0.407479022215932
"hsa-let-7c","ENSG00000158966",0.407451532557609
"hsa-mir-1247","ENSG00000231246",0.407446732613387
"hsa-mir-381","ENSG00000197083",0.407415523087475
"hsa-mir-135b","ENSG00000286417",0.407410266977475
"hsa-mir-432","ENSG00000169744",0.407239328649369
"hsa-mir-204","ENSG00000165072",0.407202658520695
"hsa-mir-934","ENSG00000231290",0.407196134106875
"hsa-mir-139","ENSG00000085563",0.407178189987773
"hsa-mir-223","ENSG00000204136",0.407170895933981
"hsa-mir-411","ENSG00000164330",0.407149589073161
"hsa-mir-210","ENSG00000183807",-0.407091523588453
"hsa-mir-577","ENSG00000198947",0.407062554551899
"hsa-mir-139","ENSG00000116194",0.407043294401697
"hsa-let-7c","ENSG00000111452",0.407021755672901
"hsa-mir-99a","ENSG00000172458",0.406929342012721
"hsa-mir-143","ENSG00000153902",0.406922345032577
"hsa-mir-934","ENSG00000230873",-0.406881131357741
"hsa-let-7c","ENSG00000168477",0.406873533718096
"hsa-mir-577","ENSG00000165304",0.406854416250128
"hsa-mir-1247","ENSG00000154262",0.406818342143868
"hsa-mir-654","ENSG00000165124",0.406806086493037
"hsa-mir-100","ENSG00000162706",0.406704302956179
"hsa-mir-758","ENSG00000184113",0.406696240405814
"hsa-mir-204","ENSG00000078549",0.406632169923287
"hsa-mir-190b","ENSG00000231367",-0.406583949344505
"hsa-mir-410","ENSG00000154721",0.406452293878278
"hsa-mir-432","ENSG00000101955",0.406449945263508
"hsa-mir-210","ENSG00000163687",-0.406431094356372
"hsa-mir-125b-1","ENSG00000103647",0.406424324041573
"hsa-mir-381","ENSG00000147113",0.406416196429469
"hsa-mir-139","ENSG00000135437",0.406415399151704
"hsa-mir-210","ENSG00000018625",-0.40638967201332
"hsa-mir-190b","ENSG00000116176",0.406367843738141
"hsa-mir-150","ENSG00000241644",0.406359322853949
"hsa-mir-337","ENSG00000101955",0.406269747764129
"hsa-mir-99a","ENSG00000078549",0.406247883728315
"hsa-mir-379","ENSG00000120129",0.40624277457475
"hsa-mir-934","ENSG00000183760",0.406173266338307
"hsa-mir-449a","ENSG00000167646",0.406070762023499
"hsa-mir-210","ENSG00000183722",-0.406065633552696
"hsa-let-7c","ENSG00000124785",0.40604004064229
"hsa-mir-432","ENSG00000132840",0.406015725966046
"hsa-mir-577","ENSG00000057593",-0.405978353954472
"hsa-mir-1247","ENSG00000137033",0.405921579714957
"hsa-mir-519a-1","ENSG00000160180",-0.40588823234342
"hsa-mir-100","ENSG00000132840",0.405856606213365
"hsa-mir-204","ENSG00000164736",0.405821295908893
"hsa-mir-204","ENSG00000169291",0.405765460403422
"hsa-let-7c","ENSG00000086570",0.405745754672608
"hsa-mir-1247","ENSG00000154721",0.405729103536769
"hsa-mir-204","ENSG00000126218",0.405676703994586
"hsa-mir-410","ENSG00000225670",0.405628174359744
"hsa-mir-1247","ENSG00000177363",0.405615095681477
"hsa-mir-519a-1","ENSG00000158186",0.405600788700362
"hsa-mir-190b","ENSG00000130513",0.405580691338715
"hsa-mir-100","ENSG00000085563",0.405548121919904
"hsa-mir-379","ENSG00000276409",0.405521852278073
"hsa-mir-379","ENSG00000187800",0.405487991581706
"hsa-mir-100","ENSG00000128918",0.405477863069507
"hsa-mir-767","ENSG00000268089",0.405472260749404
"hsa-let-7c","ENSG00000155970",0.40546595991237
"hsa-mir-223","ENSG00000137033",0.405463180200592
"hsa-mir-139","ENSG00000187942",0.405456227963375
"hsa-mir-190b","ENSG00000231852",0.405454918738359
"hsa-mir-223","ENSG00000170989",0.40543036895138
"hsa-mir-379","ENSG00000022267",0.405410291002088
"hsa-mir-5683","ENSG00000177363",0.405379743552844
"hsa-mir-381","ENSG00000154262",0.405357241792406
"hsa-mir-125b-2","ENSG00000189129",0.405333934940777
"hsa-mir-205","ENSG00000065618",0.405312090077456
"hsa-mir-5683","ENSG00000266524",0.405300970226899
"hsa-mir-577","ENSG00000269404",0.405283833617345
"hsa-mir-224","ENSG00000163220",0.405253696808014
"hsa-mir-135b","ENSG00000167771",0.405244445101107
"hsa-mir-125b-2","ENSG00000105894",0.405237722596457
"hsa-mir-150","ENSG00000162706",0.405187353596376
"hsa-mir-381","ENSG00000168497",0.405061166337316
"hsa-mir-934","ENSG00000167771",0.405030165739321
"hsa-mir-204","ENSG00000108001",0.404839722791231
"hsa-mir-5683","ENSG00000004799",0.404826711073959
"hsa-mir-31","ENSG00000135046",0.404758647418117
"hsa-mir-99a","ENSG00000137727",0.404752034496376
"hsa-mir-139","ENSG00000241684",0.404742884322266
"hsa-mir-758","ENSG00000261327",0.404696445829694
"hsa-mir-381","ENSG00000185610",0.404645955289507
"hsa-mir-135b","ENSG00000105880",0.404643862914456
"hsa-let-7c","ENSG00000120129",0.404634778954761
"hsa-mir-758","ENSG00000164946",0.404613387867143
"hsa-mir-30a","ENSG00000186871",-0.404596638803596
"hsa-mir-99a","ENSG00000101230",0.404554368657655
"hsa-mir-100","ENSG00000111452",0.404520517966616
"hsa-let-7c","ENSG00000106823",0.404514449977027
"hsa-mir-410","ENSG00000125869",0.404484491076461
"hsa-mir-934","ENSG00000183196",0.404463199070356
"hsa-mir-381","ENSG00000108001",0.40433940597518
"hsa-mir-190b","ENSG00000152086",0.404329380373358
"hsa-mir-204","ENSG00000226005",0.404321709567164
"hsa-mir-125b-1","ENSG00000187260",0.404318288275769
"hsa-mir-99a","ENSG00000261625",0.404256055463559
"hsa-mir-381","ENSG00000101955",0.404217451484053
"hsa-mir-432","ENSG00000125869",0.40421726374068
"hsa-mir-379","ENSG00000168490",0.404155975679892
"hsa-mir-577","ENSG00000176887",0.404120005766169
"hsa-mir-381","ENSG00000245812",0.404109154535279
"hsa-mir-30a","ENSG00000140534",-0.404101397774059
"hsa-mir-139","ENSG00000164849",0.404096470043379
"hsa-mir-432","ENSG00000149575",0.404028395816212
"hsa-mir-577","ENSG00000167646",-0.40398373298572
"hsa-mir-934","ENSG00000187045",-0.403971534073622
"hsa-mir-204","ENSG00000105894",0.403952638687901
"hsa-mir-934","ENSG00000255774",-0.403931016068082
"hsa-mir-135b","ENSG00000136231",0.403913806839803
"hsa-mir-139","ENSG00000154065",0.403912207155258
"hsa-mir-577","ENSG00000183072",0.40384296548781
"hsa-let-7c","ENSG00000245812",0.403829454039845
"hsa-mir-381","ENSG00000153902",0.40374384585694
"hsa-mir-150","ENSG00000141338",0.403735304519164
"hsa-mir-577","ENSG00000101210",-0.40372681387207
"hsa-mir-410","ENSG00000092607",0.403721785187654
"hsa-mir-190b","ENSG00000142945",-0.403705887746479
"hsa-mir-5683","ENSG00000108001",0.403700683736994
"hsa-mir-410","ENSG00000180660",0.40363384246805
"hsa-mir-337","ENSG00000180139",0.403599203854485
"hsa-mir-410","ENSG00000187800",0.403544849563601
"hsa-mir-577","ENSG00000138180",0.403534333943209
"hsa-mir-99a","ENSG00000125869",0.403483233484751
"hsa-mir-432","ENSG00000164736",0.403481708338864
"hsa-mir-381","ENSG00000065618",0.403417956713726
"hsa-mir-99a","ENSG00000149090",0.40340521824388
"hsa-mir-758","ENSG00000147113",0.403397095605576
"hsa-mir-379","ENSG00000169291",0.403371952332577
"hsa-mir-217","ENSG00000167641",0.403351368726454
"hsa-mir-190b","ENSG00000127084",0.403273545120066
"hsa-mir-30a","ENSG00000169607",-0.403254060360789
"hsa-mir-100","ENSG00000261468",0.4032016011702
"hsa-mir-190b","ENSG00000248399",0.403184933580286
"hsa-mir-139","ENSG00000046889",0.403171081966972
"hsa-mir-411","ENSG00000130176",0.403156449076744
"hsa-mir-337","ENSG00000155886",0.403153769787988
"hsa-mir-100","ENSG00000163513",0.403151958904202
"hsa-mir-139","ENSG00000118729",0.403109502837516
"hsa-mir-30a","ENSG00000129173",-0.403089881316951
"hsa-mir-30a","ENSG00000171241",-0.403039120500104
"hsa-mir-758","ENSG00000185610",0.403022967802935
"hsa-mir-758","ENSG00000108001",0.402997669384407
"hsa-let-7c","ENSG00000114698",0.40299626973115
"hsa-mir-410","ENSG00000168874",0.402970803211626
"hsa-mir-190b","ENSG00000154928",-0.402965810413186
"hsa-mir-432","ENSG00000180660",0.402953666463
"hsa-mir-432","ENSG00000173421",0.402951242652819
"hsa-mir-889","ENSG00000103647",0.402877138920551
"hsa-mir-758","ENSG00000261625",0.402779797532033
"hsa-let-7c","ENSG00000154175",0.402768198326283
"hsa-mir-519a-1","ENSG00000110148",0.402760034237372
"hsa-mir-125b-2","ENSG00000017427",0.402669288664939
"hsa-let-7c","ENSG00000106004",0.402653834350968
"hsa-mir-100","ENSG00000102010",0.402634464794541
"hsa-mir-934","ENSG00000176887",0.40263415044261
"hsa-let-7c","ENSG00000094963",0.402611474821148
"hsa-mir-125b-2","ENSG00000143196",0.40256645804486
"hsa-mir-190b","ENSG00000177602",-0.402521071108172
"hsa-mir-125b-2","ENSG00000231246",0.402503383329135
"hsa-let-7c","ENSG00000280339",0.40247633407977
"hsa-mir-577","ENSG00000075218",0.402408171454582
"hsa-mir-30a","ENSG00000121152",-0.402405030432291
"hsa-mir-934","ENSG00000253125",-0.402398929747833
"hsa-mir-379","ENSG00000126895",0.402382672410056
"hsa-mir-934","ENSG00000263893",0.402304568990572
"hsa-mir-577","ENSG00000075461",-0.402285947503141
"hsa-mir-519a-1","ENSG00000197472",0.402245728117624
"hsa-mir-100","ENSG00000022267",0.402230690731002
"hsa-mir-34c","ENSG00000125869",0.402215896265917
"hsa-mir-337","ENSG00000233608",0.402180588776602
"hsa-mir-135b","ENSG00000206113",-0.402156356834643
"hsa-mir-99a","ENSG00000153902",0.402141259252045
"hsa-mir-139","ENSG00000130595",0.402140907499675
"hsa-mir-150","ENSG00000164530",0.402134705447131
"hsa-mir-139","ENSG00000185271",0.40209783018987
"hsa-let-7c","ENSG00000079308",0.402075186874037
"hsa-mir-381","ENSG00000173421",0.402068592182645
"hsa-mir-223","ENSG00000164736",0.402001608174662
"hsa-mir-411","ENSG00000180139",0.401989832858615
"hsa-mir-577","ENSG00000123485",0.401929809248268
"hsa-mir-934","ENSG00000154678",0.401822095074477
"hsa-mir-30a","ENSG00000109805",-0.401805672285888
"hsa-mir-150","ENSG00000154258",0.401805248763528
"hsa-mir-758","ENSG00000167749",0.401769470063682
"hsa-mir-1247","ENSG00000182463",0.401688695007676
"hsa-mir-654","ENSG00000106823",0.401684105902777
"hsa-mir-125b-1","ENSG00000105894",0.401651512902425
"hsa-mir-190b","ENSG00000285094",0.401648459675527
"hsa-mir-934","ENSG00000107807",0.401640811462288
"hsa-mir-125b-1","ENSG00000164946",0.401610972509815
"hsa-mir-410","ENSG00000128918",0.401604356228464
"hsa-mir-100","ENSG00000105971",0.401595818010205
"hsa-mir-379","ENSG00000261742",0.401544331037657
"hsa-let-7c","ENSG00000173421",0.401533579356049
"hsa-mir-223","ENSG00000109610",0.401501313027675
"hsa-mir-577","ENSG00000166851",0.401474833422483
"hsa-mir-577","ENSG00000105255",0.401473276543058
"hsa-mir-204","ENSG00000275152",0.401434381352042
"hsa-mir-375","ENSG00000280916",-0.401431372162569
"hsa-mir-5683","ENSG00000130595",0.401425278316708
"hsa-mir-150","ENSG00000138722",0.401413303585044
"hsa-mir-411","ENSG00000149575",0.401399729913678
"hsa-mir-99a","ENSG00000186105",0.40135166210775
"hsa-mir-1-2","ENSG00000163431",0.401304303229735
