"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","evidence_codes","intersection","GeneRatio","source_label"
"query_1",TRUE,3.88836315099614e-08,376,2209,97,0.0439112720688094,0.257978723404255,"GO:1901987","GO:BP","regulation of cell cycle phase transition",16180,20444,"GO:0010564;GO:0044770","IDA IBA,IDA IMP IBA,IBA,NAS,NAS,IMP IBA,IMP IBA,IDA,IMP IBA NAS,IDA IMP TAS,IMP IBA TAS,NAS,IDA,NAS,IDA IMP,TAS,IDA ISS IBA,IMP,TAS,IMP NAS,NAS,IMP,IMP,IMP IBA,IDA NAS,NAS,IMP IBA,IDA IMP IBA NAS,IMP ISS,IDA IMP IBA,NAS,ISS NAS,NAS,IMP,IMP,TAS,IMP,IMP,IDA IBA TAS,IMP IBA,ISS,IDA IBA NAS,IBA,IMP IBA TAS,IBA,IDA,IDA IBA,IMP,IDA,IBA,IBA,IBA,NAS,IMP,IBA,IDA IBA,IDA IMP IBA,IMP,IDA,IMP IBA,IMP,IMP,IMP IBA,IMP,IBA,IBA,ISS IBA,IBA NAS,IBA,IDA,NAS,NAS,IBA,IDA IBA,IMP,IDA IBA NAS,ISS,TAS,IBA,IDA,IDA IBA,ISS,NAS,IMP,IBA,IBA,IMP IBA NAS,IDA IBA,ISS,NAS,IBA,IDA,IDA IBA,IDA,IBA,ISS IBA,IDA","ENSG00000127564,ENSG00000175063,ENSG00000158402,ENSG00000143228,ENSG00000152253,ENSG00000170312,ENSG00000143476,ENSG00000122641,ENSG00000117724,ENSG00000166851,ENSG00000169679,ENSG00000161888,ENSG00000171848,ENSG00000126787,ENSG00000134057,ENSG00000087586,ENSG00000122952,ENSG00000154839,ENSG00000011426,ENSG00000080986,ENSG00000134690,ENSG00000165480,ENSG00000118193,ENSG00000146670,ENSG00000117399,ENSG00000089685,ENSG00000101447,ENSG00000156970,ENSG00000137812,ENSG00000092853,ENSG00000051180,ENSG00000178999,ENSG00000135476,ENSG00000106462,ENSG00000113648,ENSG00000093009,ENSG00000138778,ENSG00000101412,ENSG00000112742,ENSG00000071539,ENSG00000165891,ENSG00000164109,ENSG00000154920,ENSG00000094804,ENSG00000111602,ENSG00000123473,ENSG00000167513,ENSG00000143493,ENSG00000188486,ENSG00000164885,ENSG00000175305,ENSG00000085840,ENSG00000136492,ENSG00000138346,ENSG00000144554,ENSG00000164045,ENSG00000149554,ENSG00000177602,ENSG00000197299,ENSG00000174442,ENSG00000179051,ENSG00000159147,ENSG00000280789,ENSG00000097046,ENSG00000105173,ENSG00000092470,ENSG00000140534,ENSG00000154473,ENSG00000006634,ENSG00000185499,ENSG00000139618,ENSG00000138376,ENSG00000100911,ENSG00000147889,ENSG00000178295,ENSG00000184445,ENSG00000184363,ENSG00000116663,ENSG00000197774,ENSG00000129355,ENSG00000141552,ENSG00000143452,ENSG00000100726,ENSG00000138496,ENSG00000076826,ENSG00000172167,ENSG00000012048,ENSG00000101224,ENSG00000138083,ENSG00000011332,ENSG00000183484,ENSG00000181449,ENSG00000110092,ENSG00000160469,ENSG00000188996,ENSG00000121101,ENSG00000099994",0.0229097779877185,"GO: Biological Process"
"query_1",TRUE,4.04883590860452e-08,120,2209,44,0.0199185151652331,0.366666666666667,"GO:0051783","GO:BP","regulation of nuclear division",16180,13003,"GO:0000280;GO:0033043","TAS,TAS,IDA,TAS,NAS,NAS,NAS,IMP,IMP IBA TAS,NAS,NAS,IMP,TAS,IDA ISS IBA,IMP,IMP NAS,NAS,IMP,IDA NAS,NAS,IDA IMP IBA NAS,IMP ISS,IDA IBA,NAS,NAS,IDA IBA TAS,IMP IBA,IDA IBA NAS,IBA,IDA,IBA,IDA,IMP,IMP IBA,IBA NAS,IDA,IMP,IDA IBA,IDA IBA,ISS,ISS IBA,ISS,ISS IBA,IDA IBA","ENSG00000117650,ENSG00000127564,ENSG00000175063,ENSG00000158402,ENSG00000143228,ENSG00000152253,ENSG00000117724,ENSG00000166851,ENSG00000169679,ENSG00000161888,ENSG00000126787,ENSG00000134057,ENSG00000087586,ENSG00000122952,ENSG00000154839,ENSG00000080986,ENSG00000134690,ENSG00000165480,ENSG00000117399,ENSG00000089685,ENSG00000156970,ENSG00000137812,ENSG00000148773,ENSG00000178999,ENSG00000135476,ENSG00000112742,ENSG00000071539,ENSG00000164109,ENSG00000184661,ENSG00000111247,ENSG00000156509,ENSG00000149554,ENSG00000177602,ENSG00000174442,ENSG00000154473,ENSG00000180198,ENSG00000178295,ENSG00000184445,ENSG00000141552,ENSG00000143452,ENSG00000121101,ENSG00000137090,ENSG00000146857,ENSG00000182585",0.0103920642418517,"GO: Biological Process"
"query_1",TRUE,4.48613775910021e-08,108,2209,41,0.0185604345857854,0.37962962962963,"GO:0050000","GO:BP","chromosome localization",16180,12329,"GO:0051640","IMP,IDA IBA,IDA,IDA,IDA IBA,IDA,IMP,NAS,IMP IBA,IMP,ISS,IDA IMP,IDA IMP IBA,IMP NAS,IDA IPI IMP,IMP,IDA,IMP IBA,NAS,IMP,IDA ISS IBA,IMP,IDA NAS,IDA IMP TAS,IDA,IMP,IDA,IMP,IMP,IMP,IDA IBA,NAS,IMP IBA,IDA,NAS,IMP IBA,NAS,IMP,ISS IBA,IBA,ISS IBA","ENSG00000117650,ENSG00000143228,ENSG00000152253,ENSG00000170312,ENSG00000117724,ENSG00000161888,ENSG00000237649,ENSG00000126787,ENSG00000134057,ENSG00000142945,ENSG00000122952,ENSG00000154839,ENSG00000080986,ENSG00000134690,ENSG00000165480,ENSG00000118193,ENSG00000129810,ENSG00000146670,ENSG00000089685,ENSG00000101447,ENSG00000137812,ENSG00000076382,ENSG00000178999,ENSG00000138778,ENSG00000112742,ENSG00000161800,ENSG00000121621,ENSG00000079616,ENSG00000114346,ENSG00000167513,ENSG00000134222,ENSG00000174442,ENSG00000179051,ENSG00000154473,ENSG00000149636,ENSG00000128944,ENSG00000184445,ENSG00000179041,ENSG00000121101,ENSG00000161609,ENSG00000168070",0.00968351440717997,"GO: Biological Process"
"query_1",TRUE,4.48613775910021e-08,463,2209,113,0.0511543684925306,0.244060475161987,"GO:0044770","GO:BP","cell cycle phase transition",16180,10395,"GO:0022402","IDA IBA TAS,IDA IMP IBA,IGI IBA TAS,NAS,NAS,IDA IMP IBA TAS NAS,IMP IBA,IDA,IMP IBA NAS,IDA IMP TAS,IMP IBA TAS,TAS,NAS,IDA,NAS,IDA IMP IBA NAS,TAS,TAS,IDA ISS IBA,IMP,TAS,IMP NAS,NAS,IMP,IMP,IMP IBA,IDA IMP ISS NAS,NAS,IBA,IMP IBA,IDA,IDA IMP IBA NAS,IMP ISS,IDA IMP IBA,NAS,IDA ISS NAS,NAS,IDA IBA NAS,IMP,IMP,IMP,TAS,IMP,IMP,IDA IBA TAS,IBA,IDA IMP,IMP IBA,ISS,IDA IBA NAS,IBA,IMP IBA TAS,IMP IBA,IDA,IDA IBA,IMP,IDA,IBA,IBA NAS,IBA,NAS,IMP,IBA,IDA IBA TAS,IDA IMP IBA,IMP,IDA,IMP IBA,IMP,IMP,IMP IBA,IBA,IMP TAS,IMP IBA NAS,IBA,ISS IBA,IBA NAS,IBA TAS,IDA,IMP,NAS,NAS,IBA,IDA IBA,IMP,IDA IBA NAS,ISS,IMP IBA,TAS,IBA,IDA,IDA IBA,ISS,NAS,IMP,IBA,IBA,IBA,IMP IBA NAS,IDA IBA TAS,ISS,NAS,IMP,IBA,IBA,IDA,ISS,IDA IBA TAS NAS,IDA IBA,IBA,ISS IBA,IDA,ISS","ENSG00000127564,ENSG00000175063,ENSG00000158402,ENSG00000143228,ENSG00000152253,ENSG00000170312,ENSG00000143476,ENSG00000122641,ENSG00000117724,ENSG00000166851,ENSG00000169679,ENSG00000165304,ENSG00000161888,ENSG00000171848,ENSG00000126787,ENSG00000134057,ENSG00000100526,ENSG00000087586,ENSG00000122952,ENSG00000154839,ENSG00000011426,ENSG00000080986,ENSG00000134690,ENSG00000165480,ENSG00000118193,ENSG00000146670,ENSG00000117399,ENSG00000089685,ENSG00000157456,ENSG00000101447,ENSG00000111206,ENSG00000156970,ENSG00000137812,ENSG00000092853,ENSG00000051180,ENSG00000178999,ENSG00000135476,ENSG00000145386,ENSG00000106462,ENSG00000013810,ENSG00000113648,ENSG00000093009,ENSG00000138778,ENSG00000101412,ENSG00000112742,ENSG00000162063,ENSG00000108106,ENSG00000071539,ENSG00000165891,ENSG00000164109,ENSG00000154920,ENSG00000094804,ENSG00000111602,ENSG00000123473,ENSG00000167513,ENSG00000143493,ENSG00000188486,ENSG00000164885,ENSG00000175305,ENSG00000085840,ENSG00000136492,ENSG00000138346,ENSG00000144554,ENSG00000164045,ENSG00000149554,ENSG00000177602,ENSG00000197299,ENSG00000174442,ENSG00000179051,ENSG00000159147,ENSG00000280789,ENSG00000105219,ENSG00000097046,ENSG00000105173,ENSG00000092470,ENSG00000140534,ENSG00000154473,ENSG00000006634,ENSG00000185499,ENSG00000180198,ENSG00000139618,ENSG00000138376,ENSG00000100911,ENSG00000147889,ENSG00000178295,ENSG00000184445,ENSG00000184363,ENSG00000174672,ENSG00000116663,ENSG00000197774,ENSG00000129355,ENSG00000141552,ENSG00000143452,ENSG00000100726,ENSG00000138496,ENSG00000152669,ENSG00000076826,ENSG00000172167,ENSG00000012048,ENSG00000101224,ENSG00000138083,ENSG00000011332,ENSG00000187840,ENSG00000205089,ENSG00000183484,ENSG00000181449,ENSG00000070808,ENSG00000110092,ENSG00000160469,ENSG00000188996,ENSG00000121101,ENSG00000099994,ENSG00000206557",0.0266887104393009,"GO: Biological Process"
"query_1",TRUE,4.48613775910021e-08,108,2209,41,0.0185604345857854,0.37962962962963,"GO:0007088","GO:BP","regulation of mitotic nuclear division",16180,2539,"GO:0007346;GO:0010564;GO:0051783;GO:0140014","TAS,TAS,IDA,TAS,NAS,NAS,NAS,IMP,IMP IBA TAS,NAS,NAS,IMP,TAS,IDA IBA,IMP,IMP NAS,NAS,IMP,IDA NAS,NAS,IDA IMP IBA NAS,IMP,IDA IBA,NAS,NAS,IDA IBA TAS,IMP,IDA IBA NAS,IBA,IBA,IDA,IMP,IMP IBA,IBA NAS,IDA,IMP,IDA IBA,IDA IBA,ISS IBA,ISS,IDA IBA","ENSG00000117650,ENSG00000127564,ENSG00000175063,ENSG00000158402,ENSG00000143228,ENSG00000152253,ENSG00000117724,ENSG00000166851,ENSG00000169679,ENSG00000161888,ENSG00000126787,ENSG00000134057,ENSG00000087586,ENSG00000122952,ENSG00000154839,ENSG00000080986,ENSG00000134690,ENSG00000165480,ENSG00000117399,ENSG00000089685,ENSG00000156970,ENSG00000137812,ENSG00000148773,ENSG00000178999,ENSG00000135476,ENSG00000112742,ENSG00000071539,ENSG00000164109,ENSG00000184661,ENSG00000156509,ENSG00000149554,ENSG00000177602,ENSG00000174442,ENSG00000154473,ENSG00000180198,ENSG00000178295,ENSG00000184445,ENSG00000141552,ENSG00000121101,ENSG00000137090,ENSG00000182585",0.00968351440717997,"GO: Biological Process"
"query_1",TRUE,4.84241188104404e-08,119,1459,41,0.0281014393420151,0.34453781512605,"REAC:R-HSA-9816359","REAC","Maternal to zygotic transition (MZT)",11056,1454,"REAC:R-HSA-1266738","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSG00000276043,ENSG00000278828,ENSG00000158373,ENSG00000274641,ENSG00000188486,ENSG00000274290,ENSG00000197903,ENSG00000197153,ENSG00000275713,ENSG00000276180,ENSG00000276966,ENSG00000196890,ENSG00000277224,ENSG00000277157,ENSG00000270882,ENSG00000180596,ENSG00000124635,ENSG00000286522,ENSG00000117139,ENSG00000158406,ENSG00000184678,ENSG00000184260,ENSG00000273542,ENSG00000273983,ENSG00000273802,ENSG00000185130,ENSG00000180573,ENSG00000276368,ENSG00000197238,ENSG00000287080,ENSG00000233822,ENSG00000277075,ENSG00000197905,ENSG00000274750,ENSG00000277775,ENSG00000197061,ENSG00000197837,ENSG00000183598,ENSG00000246705,ENSG00000275714,ENSG00000282757",0.00968351440717997,"Reactome"
"query_1",TRUE,4.87285489548736e-08,165,2209,54,0.0244454504300589,0.327272727272727,"GO:1903046","GO:BP","meiotic cell cycle process",16180,21149,"GO:0022402;GO:0022414;GO:0051321","IBA,IBA,IBA,IBA,ISS,ISS,ISS,IMP,IMP,IBA,ISS,IBA TAS,IBA,IBA,ISS IBA,IBA,IBA,IDA,IBA,IBA TAS,TAS,IBA,IBA,IBA,ISS,IBA,IDA,IMP IBA,ISS IBA,ISS,ISS,ISS,IBA,IMP IBA,ISS,IMP,IMP ISS IBA,ISS,ISS IBA,TAS,IBA,NAS,ISS IBA,IBA,IBA,ISS IBA,ISS,ISS IBA,TAS,ISS,IBA,IBA,ISS IBA,ISS","ENSG00000127564,ENSG00000158402,ENSG00000143228,ENSG00000164611,ENSG00000122952,ENSG00000154839,ENSG00000165480,ENSG00000129810,ENSG00000117399,ENSG00000131747,ENSG00000137812,ENSG00000051180,ENSG00000135476,ENSG00000112742,ENSG00000071539,ENSG00000085999,ENSG00000154920,ENSG00000111247,ENSG00000156509,ENSG00000197275,ENSG00000141696,ENSG00000136492,ENSG00000144554,ENSG00000164045,ENSG00000132749,ENSG00000178966,ENSG00000164934,ENSG00000169689,ENSG00000131462,ENSG00000182134,ENSG00000185697,ENSG00000160207,ENSG00000197774,ENSG00000175279,ENSG00000182459,ENSG00000261456,ENSG00000204991,ENSG00000143452,ENSG00000217442,ENSG00000164754,ENSG00000101224,ENSG00000196074,ENSG00000120498,ENSG00000143194,ENSG00000188996,ENSG00000121101,ENSG00000137090,ENSG00000146857,ENSG00000100918,ENSG00000137948,ENSG00000133863,ENSG00000161609,ENSG00000168070,ENSG00000173809",0.0127538970240907,"GO: Biological Process"
"query_1",TRUE,4.90042790218405e-08,158,1129,50,0.0442869796279894,0.316455696202532,"KEGG:04110","KEGG","Cell cycle",8716,273,"KEGG:00000","KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG,KEGG","ENSG00000127564,ENSG00000158402,ENSG00000170312,ENSG00000166851,ENSG00000169679,ENSG00000164611,ENSG00000134057,ENSG00000080986,ENSG00000129810,ENSG00000146670,ENSG00000117399,ENSG00000157456,ENSG00000156970,ENSG00000137812,ENSG00000178999,ENSG00000135476,ENSG00000145386,ENSG00000171320,ENSG00000093009,ENSG00000101412,ENSG00000112742,ENSG00000071539,ENSG00000164109,ENSG00000094804,ENSG00000091651,ENSG00000167513,ENSG00000007968,ENSG00000132646,ENSG00000175305,ENSG00000085840,ENSG00000104738,ENSG00000164045,ENSG00000149554,ENSG00000097046,ENSG00000105173,ENSG00000140534,ENSG00000154473,ENSG00000006634,ENSG00000073111,ENSG00000147889,ENSG00000076003,ENSG00000129355,ENSG00000133740,ENSG00000141552,ENSG00000164754,ENSG00000172167,ENSG00000077935,ENSG00000101224,ENSG00000130222,ENSG00000110092",0.0118091639111951,"KEGG Pathway"
"query_1",TRUE,5.07617477760186e-08,215,1459,61,0.0418094585332419,0.283720930232558,"REAC:R-HSA-8939211","REAC","ESR-mediated signaling",11056,869,"REAC:R-HSA-9006931","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSG00000278828,ENSG00000182481,ENSG00000158373,ENSG00000127588,ENSG00000274641,ENSG00000188486,ENSG00000274290,ENSG00000197903,ENSG00000197153,ENSG00000275713,ENSG00000276180,ENSG00000276966,ENSG00000196890,ENSG00000004478,ENSG00000163882,ENSG00000277224,ENSG00000277157,ENSG00000270882,ENSG00000180596,ENSG00000124635,ENSG00000286522,ENSG00000158406,ENSG00000184678,ENSG00000140332,ENSG00000184260,ENSG00000273542,ENSG00000100985,ENSG00000273983,ENSG00000273802,ENSG00000185130,ENSG00000180573,ENSG00000276368,ENSG00000197238,ENSG00000287080,ENSG00000149968,ENSG00000233822,ENSG00000107485,ENSG00000277075,ENSG00000164754,ENSG00000117984,ENSG00000127663,ENSG00000106211,ENSG00000129514,ENSG00000168243,ENSG00000274750,ENSG00000277775,ENSG00000197061,ENSG00000174021,ENSG00000160180,ENSG00000127928,ENSG00000197837,ENSG00000183598,ENSG00000160182,ENSG00000110092,ENSG00000162188,ENSG00000246705,ENSG00000091831,ENSG00000118513,ENSG00000167414,ENSG00000275714,ENSG00000182585",0.014407179971658,"Reactome"
"query_1",TRUE,6.16697964258949e-08,129,1459,43,0.0294722412611378,0.333333333333333,"REAC:R-HSA-8939236","REAC","RUNX1 regulates transcription of genes involved in differentiation of HSCs",11056,1995,"REAC:R-HSA-8878171","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSG00000278828,ENSG00000158373,ENSG00000274641,ENSG00000188486,ENSG00000274290,ENSG00000197903,ENSG00000197153,ENSG00000275713,ENSG00000276180,ENSG00000276966,ENSG00000196890,ENSG00000277224,ENSG00000277157,ENSG00000270882,ENSG00000180596,ENSG00000124635,ENSG00000286522,ENSG00000158406,ENSG00000184678,ENSG00000100911,ENSG00000184260,ENSG00000273542,ENSG00000273983,ENSG00000273802,ENSG00000185130,ENSG00000180573,ENSG00000276368,ENSG00000197238,ENSG00000287080,ENSG00000233822,ENSG00000107485,ENSG00000277791,ENSG00000277075,ENSG00000108344,ENSG00000274750,ENSG00000277775,ENSG00000197061,ENSG00000197837,ENSG00000183598,ENSG00000246705,ENSG00000118513,ENSG00000275714,ENSG00000166407",0.0101558809636278,"Reactome"
"query_1",TRUE,6.66692535517802e-08,399,1459,95,0.0651130911583276,0.238095238095238,"REAC:R-HSA-112316","REAC","Neuronal System",11056,1654,"REAC:0000000","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSG00000147434,ENSG00000182481,ENSG00000127588,ENSG00000099822,ENSG00000167553,ENSG00000167535,ENSG00000258947,ENSG00000174343,ENSG00000162989,ENSG00000106089,ENSG00000105464,ENSG00000156564,ENSG00000162975,ENSG00000108576,ENSG00000171126,ENSG00000177807,ENSG00000268089,ENSG00000075886,ENSG00000105649,ENSG00000128011,ENSG00000099337,ENSG00000143473,ENSG00000261456,ENSG00000075461,ENSG00000169427,ENSG00000157542,ENSG00000179526,ENSG00000067715,ENSG00000152086,ENSG00000177380,ENSG00000128683,ENSG00000135750,ENSG00000175175,ENSG00000186297,ENSG00000008056,ENSG00000173621,ENSG00000073150,ENSG00000051128,ENSG00000055118,ENSG00000011677,ENSG00000168243,ENSG00000174021,ENSG00000106688,ENSG00000148408,ENSG00000077522,ENSG00000173826,ENSG00000127928,ENSG00000179841,ENSG00000136928,ENSG00000243910,ENSG00000184564,ENSG00000120251,ENSG00000143847,ENSG00000011347,ENSG00000170745,ENSG00000198216,ENSG00000116544,ENSG00000185760,ENSG00000070808,ENSG00000138435,ENSG00000026559,ENSG00000162188,ENSG00000166736,ENSG00000170743,ENSG00000183044,ENSG00000105143,ENSG00000187486,ENSG00000178342,ENSG00000007402,ENSG00000161509,ENSG00000184156,ENSG00000110436,ENSG00000149403,ENSG00000104833,ENSG00000058335,ENSG00000277586,ENSG00000178462,ENSG00000176884,ENSG00000169684,ENSG00000167414,ENSG00000034053,ENSG00000117971,ENSG00000079841,ENSG00000116032,ENSG00000173213,ENSG00000101204,ENSG00000100433,ENSG00000138622,ENSG00000126583,ENSG00000132164,ENSG00000129159,ENSG00000075043,ENSG00000178235,ENSG00000110975,ENSG00000166006",0.0224374114312707,"Reactome"
"query_1",TRUE,6.71807582452342e-08,134,1459,44,0.0301576422206991,0.328358208955224,"REAC:R-HSA-211000","REAC","Gene Silencing by RNA",11056,1089,"REAC:R-HSA-74160","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSG00000278828,ENSG00000132182,ENSG00000158373,ENSG00000274641,ENSG00000188486,ENSG00000274290,ENSG00000197903,ENSG00000197153,ENSG00000275713,ENSG00000276180,ENSG00000276966,ENSG00000196890,ENSG00000163882,ENSG00000277224,ENSG00000277157,ENSG00000270882,ENSG00000180596,ENSG00000124635,ENSG00000286522,ENSG00000158406,ENSG00000184678,ENSG00000182134,ENSG00000184260,ENSG00000185697,ENSG00000273542,ENSG00000273983,ENSG00000273802,ENSG00000185130,ENSG00000180573,ENSG00000276368,ENSG00000197238,ENSG00000287080,ENSG00000233822,ENSG00000277075,ENSG00000274750,ENSG00000277775,ENSG00000197061,ENSG00000197837,ENSG00000183598,ENSG00000143194,ENSG00000246705,ENSG00000275714,ENSG00000095627,ENSG00000173809",0.0103920642418517,"Reactome"
"query_1",TRUE,8.3605482285742e-08,78,1459,31,0.0212474297464016,0.397435897435897,"REAC:R-HSA-3214858","REAC","RMTs methylate histone arginines",11056,1951,"REAC:R-HSA-3247509","REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC,REAC","ENSG00000278828,ENSG00000196747,ENSG00000188486,ENSG00000197153,ENSG00000276180,ENSG00000276966,ENSG00000277157,ENSG00000270882,ENSG00000286522,ENSG00000158406,ENSG00000184260,ENSG00000273542,ENSG00000273983,ENSG00000180573,ENSG00000276368,ENSG00000197238,ENSG00000276903,ENSG00000287080,ENSG00000278677,ENSG00000181218,ENSG00000196787,ENSG00000277075,ENSG00000274750,ENSG00000277775,ENSG00000197061,ENSG00000197837,ENSG00000183598,ENSG00000274997,ENSG00000110092,ENSG00000246705,ENSG00000275714",0.00732168162494095,"Reactome"
